ない,31,31,8571,形容詞,*,イ形容詞アウオ段,基本形,ない,ない,*
なかれ,61,61,8571,形容詞,*,イ形容詞アウオ段,命令形,ない,なかれ,*
なかろう,37,37,8571,形容詞,*,イ形容詞アウオ段,基本推量形,ない,なかろう,*
なければ,34,34,8571,形容詞,*,イ形容詞アウオ段,基本条件形,ない,なければ,*
なく,40,40,8571,形容詞,*,イ形容詞アウオ段,基本連用形,ない,なく,*
なかった,4,4,8571,形容詞,*,イ形容詞アウオ段,タ形,ない,なかった,*
なかったろう,10,10,8571,形容詞,*,イ形容詞アウオ段,タ系推量形,ない,なかったろう,*
なかったら,7,7,8571,形容詞,*,イ形容詞アウオ段,タ系条件形,ない,なかったら,*
なくて,22,22,8571,形容詞,*,イ形容詞アウオ段,タ系連用テ形,ない,なくて,*
なかったり,13,13,8571,形容詞,*,イ形容詞アウオ段,タ系連用タリ形,ない,なかったり,*
なくちゃ,16,16,8571,形容詞,*,イ形容詞アウオ段,タ系連用チャ形,ない,なくちゃ,*
なくっちゃ,19,19,8571,形容詞,*,イ形容詞アウオ段,タ系連用チャ形２,ない,なくっちゃ,*
なけりゃ,25,25,8571,形容詞,*,イ形容詞アウオ段,音便条件形,ない,なけりゃ,*
なきゃ,28,28,8571,形容詞,*,イ形容詞アウオ段,音便条件形２,ない,なきゃ,*
なし,46,46,8571,形容詞,*,イ形容詞アウオ段,文語基本形,ない,なし,*
なから,49,49,8571,形容詞,*,イ形容詞アウオ段,文語未然形,ない,なから,*
なう,58,58,8571,形容詞,*,イ形容詞アウオ段,文語連用形,ない,なう,*
なき,55,55,8571,形容詞,*,イ形容詞アウオ段,文語連体形,ない,なき,*
なかれ,52,52,8571,形容詞,*,イ形容詞アウオ段,文語命令形,ない,なかれ,*
ためし,1506,1506,11710,名詞,普通名詞,*,*,ためし,ためし,*
だれ,1506,1506,9366,名詞,普通名詞,*,*,だれ,だれ,*
誰,1506,1506,8375,名詞,普通名詞,*,*,誰,だれ,*
期間,1501,1501,5536,名詞,時相名詞,*,*,期間,きかん,*
つづけ,1457,1457,12082,動詞,*,母音動詞,語幹,つづける,つづけ,*
つづける,1454,1454,12082,動詞,*,母音動詞,基本形,つづける,つづける,*
つづけ,1459,1459,12082,動詞,*,母音動詞,未然形,つづける,つづけ,*
つづけよう,1452,1452,12082,動詞,*,母音動詞,意志形,つづける,つづけよう,*
つづけろ,1460,1460,12082,動詞,*,母音動詞,命令形,つづける,つづけろ,*
つづければ,1455,1455,12082,動詞,*,母音動詞,基本条件形,つづける,つづければ,*
つづけ,1456,1456,12082,動詞,*,母音動詞,基本連用形,つづける,つづけ,*
つづけた,1446,1446,12082,動詞,*,母音動詞,タ形,つづける,つづけた,*
つづけたろう,1448,1448,12082,動詞,*,母音動詞,タ系推量形,つづける,つづけたろう,*
つづけたら,1447,1447,12082,動詞,*,母音動詞,タ系条件形,つづける,つづけたら,*
つづけて,1451,1451,12082,動詞,*,母音動詞,タ系連用テ形,つづける,つづけて,*
つづけたり,1449,1449,12082,動詞,*,母音動詞,タ系連用タリ形,つづける,つづけたり,*
つづけちゃ,1450,1450,12082,動詞,*,母音動詞,タ系連用チャ形,つづける,つづけちゃ,*
つづけりゃ,1453,1453,12082,動詞,*,母音動詞,音便条件形,つづける,つづけりゃ,*
つづけよ,1458,1458,12082,動詞,*,母音動詞,文語命令形,つづける,つづけよ,*
続け,1457,1457,8014,動詞,*,母音動詞,語幹,続ける,つづけ,*
続ける,1454,1454,8014,動詞,*,母音動詞,基本形,続ける,つづける,*
続け,1459,1459,8014,動詞,*,母音動詞,未然形,続ける,つづけ,*
続けよう,1452,1452,8014,動詞,*,母音動詞,意志形,続ける,つづけよう,*
続けろ,1460,1460,8014,動詞,*,母音動詞,命令形,続ける,つづけろ,*
続ければ,1455,1455,8014,動詞,*,母音動詞,基本条件形,続ける,つづければ,*
続け,1456,1456,8014,動詞,*,母音動詞,基本連用形,続ける,つづけ,*
続けた,1446,1446,8014,動詞,*,母音動詞,タ形,続ける,つづけた,*
